,MJD,Phase,Filter,ShiftedFilter,Wavelength,ShiftedWavelength,Flux,ShiftedFlux,Fluxerr,ShiftedFluxerr,Mag,ShiftedMag,Magerr,Nondetection
413,58510.225532399956,60.8814698997885,r,r,7161.402357142857,7161.402357142857,9.388140206213484e-17,-2.9704585869744555,9.388140206213484e-18,0.1,19.26991838652003,-7.426146467436139,0.1,True
414,58514.11457179999,64.77050929982215,r,r,7076.916979591837,7076.916979591837,1.6029682944601994e-17,-3.738113221463614,1.6029682944601994e-18,0.1,21.18905497274292,-9.34528305365903,0.1,True
415,58523.15141199995,73.80734949978068,r,r,6260.0,6260.0,2.2388834017013185e-17,-3.5930066772311164,2.2388834017013188e-18,0.1,20.82628861216168,-8.98251669307779,0.1,True
416,58538.10813659988,88.7640740997158,r,r,7076.916979591837,7076.916979591837,4.717812245247194e-17,-3.2692975005977445,4.717812245247194e-18,0.1,20.01701567057825,-8.17324375149436,0.1,True
417,58547.143692099955,97.7996295997873,r,r,6260.0,6260.0,2.6528507482066228e-17,-3.5193253370081763,2.652850748206623e-18,0.1,20.642085261604326,-8.798313342520435,0.1,True
418,58557.1217939998,107.77773149963468,r,r,7076.916979591837,7076.916979591837,7.350880411777732e-17,-3.0766987964134493,7.350880411777732e-18,0.1,19.535518910117514,-7.691746991033623,0.1,True
419,58572.12678240007,122.78271989990026,r,r,6260.0,6260.0,2.456317708813172e-16,-2.552753614590312,2.456317708813172e-17,0.1,18.22565595555967,-6.38188403647578,0.1,True
420,58572.131782399956,122.7877198997885,r,r,6260.0,6260.0,3.133263253548982e-16,-2.4470412684862772,3.133263253548982e-17,0.1,17.961375090299583,-6.117603171215693,0.1,True
421,58572.136759299785,122.79269679961726,r,r,6260.0,6260.0,5.281314866492532e-16,-2.2202960934305693,5.281314866492533e-17,0.1,17.39451215266031,-5.5507402335764215,0.1,True
422,58572.14175930014,122.79769679997116,r,r,6260.0,6260.0,6.382694744819846e-16,-2.1380340792735986,6.382694744819846e-17,0.1,17.188857117267887,-5.345085198183996,0.1,True
423,58692.49002309982,243.1459605996497,r,r,6260.0,6260.0,2.932566840114343e-17,-3.4757902343798364,2.9325668401143435e-18,0.1,20.53324750503348,-8.68947558594959,0.1,True
424,58695.486550900154,246.14248839998618,r,r,7076.916979591837,7076.916979591837,2.3331839624555214e-17,-3.575089171305855,2.3331839624555216e-18,0.1,20.78149484734853,-8.93772292826464,0.1,True
425,58698.48760419991,249.14354169974104,r,r,7076.916979591837,7076.916979591837,2.050278685274883e-16,-2.6312252570876975,2.0502786852748832e-17,0.1,18.421835061803133,-6.578063142719243,0.1,True
426,58701.484479200095,252.1404166999273,r,r,7076.916979591837,7076.916979591837,1.1168218814792316e-16,-2.8950542395416203,1.1168218814792317e-17,0.1,19.08140751793794,-7.23763559885405,0.1,True
427,58704.49703700002,255.1529744998552,r,r,7076.916979591837,7076.916979591837,2.768744066358853e-17,-3.5007553410355285,2.768744066358853e-18,0.1,20.59566027167271,-8.75188835258882,0.1,True
428,58707.497233800124,258.15317129995674,r,r,7076.916979591837,7076.916979591837,1.9100143244287954e-17,-3.6620015295614294,1.9100143244287955e-18,0.1,20.99877574298746,-9.155003823903568,0.1,True
429,58714.45738429995,265.1133217997849,r,r,7076.916979591837,7076.916979591837,3.4540253635441533e-17,-3.4047126315281915,3.4540253635441535e-18,0.1,20.355553497904364,-8.511781578820473,0.1,True
430,58719.4641435002,270.12008100003004,r,r,7076.916979591837,7076.916979591837,3.7314133733050033e-17,-3.371164790173669,3.731413373305003e-18,0.1,20.271683894518063,-8.427911975434172,0.1,True
